age,job,marital,education,default,balance,housing,loan,contact,month,month_date,duration,campaign,poutcome,subscribed,subscribed_bin,balance_segment,segment,propension_score,score_decile,priorite
30,blue-collar,single,secondary,no,573,yes,no,,may,2025-05-01,116,2,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0217433320687795,D1,PRIORITÉ 4 — Ne pas contacter
58,management,married,tertiary,no,1318,no,no,cellular,jul,2025-07-01,184,1,failure,no,0,Q3 — Solde moyen-haut,CHAUD,0.873691436569203,D9,PRIORITÉ 1 — Contacter en urgence
30,technician,single,secondary,no,151,no,no,cellular,feb,2025-02-01,276,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.4459328891269852,D5,PRIORITÉ 2 — À qualifier
50,blue-collar,married,primary,no,-37,yes,no,,may,2025-05-01,78,3,,no,0,Q1 — Faible solde,TIÈDE,0.012444312857951,D1,PRIORITÉ 4 — Ne pas contacter
30,blue-collar,single,secondary,no,522,no,no,cellular,feb,2025-02-01,197,3,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.3168350401087057,D5,PRIORITÉ 3 — Nurturing
43,entrepreneur,married,primary,no,2315,yes,yes,cellular,may,2025-05-01,42,1,,no,0,Q4 — Solde élevé,TIÈDE,0.0135284697992233,D1,PRIORITÉ 4 — Ne pas contacter
35,services,divorced,secondary,no,-718,yes,no,cellular,nov,2025-11-01,47,1,,no,0,Q1 — Faible solde,TIÈDE,0.0188119778259693,D1,PRIORITÉ 4 — Ne pas contacter
36,management,single,tertiary,no,4,yes,no,cellular,jul,2025-07-01,529,1,success,no,0,Q1 — Faible solde,CHAUD,0.9096121825771404,D9,PRIORITÉ 1 — Contacter en urgence
46,entrepreneur,married,tertiary,no,-43,no,no,,may,2025-05-01,138,8,,no,0,Q1 — Faible solde,TIÈDE,0.0241258224417604,D1,PRIORITÉ 4 — Ne pas contacter
46,admin.,single,secondary,no,596,yes,no,cellular,apr,2025-04-01,138,3,,no,0,Q3 — Solde moyen-haut,CHAUD,0.3119998357558464,D5,PRIORITÉ 3 — Nurturing
29,unemployed,single,secondary,no,670,yes,no,,sep,2025-09-01,6,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.1593992039866196,D4,PRIORITÉ 3 — Nurturing
48,blue-collar,married,primary,no,430,no,no,cellular,may,2025-05-01,340,3,failure,no,0,Q2 — Solde moyen-bas,TIÈDE,0.4362533405468945,D5,PRIORITÉ 2 — À qualifier
50,management,divorced,tertiary,no,60,no,no,cellular,aug,2025-08-01,255,2,,no,0,Q1 — Faible solde,CHAUD,0.2560867969491244,D4,PRIORITÉ 3 — Nurturing
53,admin.,divorced,secondary,no,0,yes,yes,cellular,apr,2025-04-01,586,2,,no,0,Q1 — Faible solde,TIÈDE,0.5754007058393835,D6,PRIORITÉ 2 — À qualifier
38,entrepreneur,married,tertiary,no,678,no,yes,cellular,nov,2025-11-01,82,2,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0775870546689742,D3,PRIORITÉ 4 — Ne pas contacter
27,management,married,tertiary,no,159,yes,no,cellular,jul,2025-07-01,295,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.2781623234202686,D4,PRIORITÉ 3 — Nurturing
36,technician,married,secondary,no,1345,yes,no,cellular,nov,2025-11-01,82,1,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0565595566278944,D3,PRIORITÉ 4 — Ne pas contacter
48,services,married,primary,no,483,no,no,cellular,aug,2025-08-01,119,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0419380363274787,D2,PRIORITÉ 4 — Ne pas contacter
59,,married,,no,2443,no,no,,jun,2025-06-01,8,8,,no,0,Q4 — Solde élevé,TIÈDE,0.0183045808723048,D1,PRIORITÉ 4 — Ne pas contacter
21,student,single,tertiary,no,1258,no,no,cellular,jul,2025-07-01,404,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.825536391539278,D8,PRIORITÉ 1 — Contacter en urgence
56,retired,divorced,secondary,no,389,yes,no,,jun,2025-06-01,379,5,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1145541599113402,D3,PRIORITÉ 4 — Ne pas contacter
57,admin.,divorced,secondary,no,0,no,no,cellular,sep,2025-09-01,121,2,,no,0,Q1 — Faible solde,CHAUD,0.287570943348043,D5,PRIORITÉ 3 — Nurturing
41,blue-collar,married,secondary,no,2067,yes,no,,jun,2025-06-01,120,4,,no,0,Q4 — Solde élevé,TIÈDE,0.0223385815872246,D1,PRIORITÉ 4 — Ne pas contacter
36,management,married,tertiary,no,332,yes,no,cellular,may,2025-05-01,566,7,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.7378871850560039,D7,PRIORITÉ 1 — Contacter en urgence
45,management,married,tertiary,no,80,no,yes,cellular,nov,2025-11-01,157,1,,no,0,Q1 — Faible solde,TIÈDE,0.1312604277470612,D4,PRIORITÉ 4 — Ne pas contacter
40,housemaid,married,secondary,no,84,yes,yes,,jun,2025-06-01,230,7,,no,0,Q1 — Faible solde,FROID,0.0265559633971414,D2,PRIORITÉ 4 — Ne pas contacter
30,admin.,single,secondary,no,2702,yes,no,cellular,jul,2025-07-01,129,2,,no,0,Q4 — Solde élevé,CHAUD,0.0502704110579756,D3,PRIORITÉ 4 — Ne pas contacter
75,retired,divorced,primary,no,37127,no,no,cellular,feb,2025-02-01,505,1,,no,0,Q4 — Solde élevé,CHAUD,0.564874278433474,D6,PRIORITÉ 2 — À qualifier
35,technician,single,tertiary,no,0,yes,no,telephone,aug,2025-08-01,46,2,,no,0,Q1 — Faible solde,TIÈDE,0.0212537006400376,D1,PRIORITÉ 4 — Ne pas contacter
58,admin.,married,secondary,no,1813,yes,no,telephone,jul,2025-07-01,15,1,,no,0,Q4 — Solde élevé,CHAUD,0.0224099218066812,D1,PRIORITÉ 4 — Ne pas contacter
29,technician,single,secondary,no,1612,yes,no,,may,2025-05-01,375,2,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0889201733878494,D3,PRIORITÉ 4 — Ne pas contacter
54,technician,single,secondary,no,198,yes,yes,cellular,nov,2025-11-01,120,1,failure,no,0,Q2 — Solde moyen-bas,FROID,0.0889107768653002,D3,PRIORITÉ 4 — Ne pas contacter
28,blue-collar,single,secondary,no,1106,yes,no,cellular,apr,2025-04-01,73,2,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.093088168499643,D3,PRIORITÉ 4 — Ne pas contacter
33,student,single,,no,2321,no,no,cellular,apr,2025-04-01,699,2,failure,no,0,Q4 — Solde élevé,CHAUD,0.8461248485158507,D8,PRIORITÉ 1 — Contacter en urgence
56,admin.,married,secondary,no,33,no,yes,cellular,nov,2025-11-01,111,1,,no,0,Q1 — Faible solde,TIÈDE,0.0589853653596371,D3,PRIORITÉ 4 — Ne pas contacter
50,management,married,tertiary,no,101,yes,no,,may,2025-05-01,348,1,,no,0,Q1 — Faible solde,TIÈDE,0.0405224405628569,D2,PRIORITÉ 4 — Ne pas contacter
37,technician,single,secondary,no,-59,yes,no,cellular,jul,2025-07-01,70,1,,no,0,Q1 — Faible solde,TIÈDE,0.0187212274530146,D1,PRIORITÉ 4 — Ne pas contacter
49,services,married,secondary,no,486,yes,yes,,may,2025-05-01,43,2,,no,0,Q2 — Solde moyen-bas,FROID,0.0127495673927717,D1,PRIORITÉ 4 — Ne pas contacter
54,retired,married,primary,no,136,yes,no,cellular,apr,2025-04-01,352,1,failure,no,0,Q2 — Solde moyen-bas,TIÈDE,0.2771334232368511,D4,PRIORITÉ 3 — Nurturing
40,management,married,tertiary,no,193,no,no,cellular,aug,2025-08-01,105,6,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0314540883913611,D2,PRIORITÉ 4 — Ne pas contacter
33,technician,married,secondary,no,5083,no,no,cellular,oct,2025-10-01,161,1,other,no,0,Q4 — Solde élevé,TIÈDE,0.8532743015344268,D8,PRIORITÉ 1 — Contacter en urgence
48,management,married,,no,0,yes,no,cellular,may,2025-05-01,612,1,other,no,0,Q1 — Faible solde,TIÈDE,0.6661789560490314,D6,PRIORITÉ 1 — Contacter en urgence
43,management,married,tertiary,no,8,no,no,cellular,aug,2025-08-01,95,4,,no,0,Q1 — Faible solde,TIÈDE,0.0297807884874208,D2,PRIORITÉ 4 — Ne pas contacter
35,blue-collar,single,primary,no,21,yes,no,,may,2025-05-01,129,1,,no,0,Q1 — Faible solde,TIÈDE,0.018489431168276,D1,PRIORITÉ 4 — Ne pas contacter
55,technician,married,secondary,no,570,no,no,cellular,aug,2025-08-01,94,6,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0295990965790711,D2,PRIORITÉ 4 — Ne pas contacter
33,management,married,tertiary,no,644,yes,yes,cellular,feb,2025-02-01,124,2,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.2231625416382264,D4,PRIORITÉ 3 — Nurturing
41,technician,single,tertiary,no,1104,no,no,,jun,2025-06-01,352,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0970073578075941,D3,PRIORITÉ 4 — Ne pas contacter
57,blue-collar,married,secondary,no,6004,yes,no,cellular,aug,2025-08-01,157,6,,no,0,Q4 — Solde élevé,TIÈDE,0.0745149374142812,D3,PRIORITÉ 4 — Ne pas contacter
50,self-employed,married,tertiary,no,1503,no,no,cellular,aug,2025-08-01,128,12,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0462733229184464,D3,PRIORITÉ 4 — Ne pas contacter
63,technician,married,secondary,no,896,yes,no,cellular,jan,2025-01-01,115,3,other,no,0,Q3 — Solde moyen-haut,TIÈDE,0.1682657876086838,D4,PRIORITÉ 3 — Nurturing
33,technician,single,secondary,no,177,yes,no,,may,2025-05-01,293,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0344196023590112,D2,PRIORITÉ 4 — Ne pas contacter
47,blue-collar,married,secondary,no,665,no,no,cellular,aug,2025-08-01,885,3,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.8516232830333232,D8,PRIORITÉ 1 — Contacter en urgence
36,services,married,secondary,no,380,yes,no,,may,2025-05-01,26,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0129811207602677,D1,PRIORITÉ 4 — Ne pas contacter
23,student,single,secondary,no,151,yes,no,,may,2025-05-01,97,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0497822311747809,D3,PRIORITÉ 4 — Ne pas contacter
33,technician,single,tertiary,no,179,yes,no,cellular,nov,2025-11-01,432,2,other,no,0,Q2 — Solde moyen-bas,TIÈDE,0.56697101364371,D6,PRIORITÉ 2 — À qualifier
36,management,married,tertiary,no,4,no,yes,cellular,jul,2025-07-01,261,6,,no,0,Q1 — Faible solde,TIÈDE,0.1457938843186515,D4,PRIORITÉ 4 — Ne pas contacter
47,blue-collar,married,secondary,no,116,yes,no,,may,2025-05-01,376,2,,no,0,Q1 — Faible solde,TIÈDE,0.0676112218669982,D3,PRIORITÉ 4 — Ne pas contacter
39,management,married,tertiary,no,0,no,no,cellular,aug,2025-08-01,93,25,,no,0,Q1 — Faible solde,TIÈDE,0.0270736465085308,D2,PRIORITÉ 4 — Ne pas contacter
44,blue-collar,divorced,primary,no,-57,yes,no,cellular,may,2025-05-01,234,1,failure,no,0,Q1 — Faible solde,TIÈDE,0.1389927361733408,D4,PRIORITÉ 4 — Ne pas contacter
60,retired,married,primary,no,894,yes,no,,may,2025-05-01,65,7,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0137742853067506,D1,PRIORITÉ 4 — Ne pas contacter
42,management,married,tertiary,no,478,no,yes,cellular,jul,2025-07-01,165,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1733412336348572,D4,PRIORITÉ 3 — Nurturing
32,technician,single,secondary,no,10,no,no,cellular,aug,2025-08-01,190,2,,no,0,Q1 — Faible solde,TIÈDE,0.1207775987476207,D4,PRIORITÉ 4 — Ne pas contacter
33,admin.,married,secondary,no,30,yes,no,telephone,may,2025-05-01,125,2,,no,0,Q1 — Faible solde,TIÈDE,0.0429920525696888,D2,PRIORITÉ 4 — Ne pas contacter
37,management,married,tertiary,no,578,yes,no,cellular,aug,2025-08-01,401,4,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.3519071671111949,D5,PRIORITÉ 2 — À qualifier
33,management,single,tertiary,no,2360,yes,no,cellular,nov,2025-11-01,268,1,,no,0,Q4 — Solde élevé,CHAUD,0.2760931435912643,D4,PRIORITÉ 3 — Nurturing
59,retired,married,primary,no,-47,yes,no,cellular,aug,2025-08-01,84,4,,no,0,Q1 — Faible solde,TIÈDE,0.0176221193674914,D1,PRIORITÉ 4 — Ne pas contacter
42,technician,married,tertiary,no,-805,no,no,cellular,aug,2025-08-01,103,6,,no,0,Q1 — Faible solde,TIÈDE,0.0239487815601586,D1,PRIORITÉ 4 — Ne pas contacter
59,management,married,tertiary,yes,782,no,yes,cellular,aug,2025-08-01,127,2,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0526956403123992,D3,PRIORITÉ 4 — Ne pas contacter
31,technician,single,secondary,no,1282,no,no,cellular,may,2025-05-01,144,1,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.4990965851273832,D5,PRIORITÉ 2 — À qualifier
50,self-employed,single,secondary,no,766,yes,no,cellular,may,2025-05-01,253,2,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.2582987141651733,D4,PRIORITÉ 3 — Nurturing
29,blue-collar,single,secondary,no,348,yes,no,,may,2025-05-01,185,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0298962161004774,D2,PRIORITÉ 4 — Ne pas contacter
36,entrepreneur,single,secondary,no,296,no,no,cellular,nov,2025-11-01,67,2,failure,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0465673635975223,D3,PRIORITÉ 4 — Ne pas contacter
33,services,married,primary,no,908,yes,yes,cellular,jul,2025-07-01,184,2,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0488862287646626,D3,PRIORITÉ 4 — Ne pas contacter
38,admin.,divorced,secondary,no,0,no,no,,jun,2025-06-01,56,1,,no,0,Q1 — Faible solde,CHAUD,0.0244265363191515,D1,PRIORITÉ 4 — Ne pas contacter
33,management,single,tertiary,no,5276,no,no,cellular,nov,2025-11-01,572,1,,no,0,Q4 — Solde élevé,CHAUD,0.7520958690665301,D7,PRIORITÉ 1 — Contacter en urgence
36,entrepreneur,single,tertiary,no,658,yes,no,,jun,2025-06-01,61,3,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0181118857132489,D1,PRIORITÉ 4 — Ne pas contacter
36,management,single,tertiary,no,1089,yes,no,,may,2025-05-01,126,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.0289323580785816,D2,PRIORITÉ 4 — Ne pas contacter
44,admin.,married,secondary,no,1042,yes,no,cellular,may,2025-05-01,136,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.1150086803295522,D3,PRIORITÉ 4 — Ne pas contacter
29,blue-collar,married,primary,no,544,no,yes,cellular,jul,2025-07-01,121,4,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0271440327152857,D2,PRIORITÉ 4 — Ne pas contacter
44,blue-collar,married,primary,no,134,yes,no,cellular,may,2025-05-01,378,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.2701399146265588,D4,PRIORITÉ 3 — Nurturing
55,management,married,tertiary,no,73,yes,no,,may,2025-05-01,142,2,,no,0,Q1 — Faible solde,TIÈDE,0.0261973975927008,D2,PRIORITÉ 4 — Ne pas contacter
38,blue-collar,single,secondary,no,13156,yes,no,cellular,apr,2025-04-01,291,4,failure,no,0,Q4 — Solde élevé,TIÈDE,0.2419248917533732,D4,PRIORITÉ 3 — Nurturing
39,management,divorced,tertiary,no,30,no,yes,cellular,feb,2025-02-01,265,4,,no,0,Q1 — Faible solde,TIÈDE,0.3542832784279303,D5,PRIORITÉ 2 — À qualifier
45,blue-collar,married,primary,no,-66,yes,no,,may,2025-05-01,263,2,,no,0,Q1 — Faible solde,TIÈDE,0.0162252410260731,D1,PRIORITÉ 4 — Ne pas contacter
36,management,single,tertiary,no,1373,yes,no,,may,2025-05-01,144,2,,no,0,Q3 — Solde moyen-haut,CHAUD,0.0288618498848442,D2,PRIORITÉ 4 — Ne pas contacter
36,management,married,tertiary,no,8564,yes,no,,may,2025-05-01,125,1,,no,0,Q4 — Solde élevé,CHAUD,0.0312075007612894,D2,PRIORITÉ 4 — Ne pas contacter
59,retired,divorced,primary,no,81,yes,no,,may,2025-05-01,107,1,,no,0,Q1 — Faible solde,TIÈDE,0.0236132737478779,D1,PRIORITÉ 4 — Ne pas contacter
41,admin.,married,tertiary,no,5426,yes,no,,may,2025-05-01,149,2,,no,0,Q4 — Solde élevé,CHAUD,0.0335694128801095,D2,PRIORITÉ 4 — Ne pas contacter
29,self-employed,single,tertiary,no,16,yes,no,,may,2025-05-01,43,1,,no,0,Q1 — Faible solde,TIÈDE,0.01726009083358,D1,PRIORITÉ 4 — Ne pas contacter
50,management,single,tertiary,no,297,yes,no,,may,2025-05-01,119,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0283850219154032,D2,PRIORITÉ 4 — Ne pas contacter
51,blue-collar,divorced,secondary,no,734,yes,yes,cellular,may,2025-05-01,17,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0172038137228373,D1,PRIORITÉ 4 — Ne pas contacter
29,management,single,tertiary,no,1514,yes,no,telephone,may,2025-05-01,363,1,other,no,0,Q3 — Solde moyen-haut,CHAUD,0.481244126887079,D5,PRIORITÉ 2 — À qualifier
40,technician,single,secondary,no,153,no,no,cellular,aug,2025-08-01,125,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0649262801459526,D3,PRIORITÉ 4 — Ne pas contacter
36,student,married,primary,no,3503,no,no,,jun,2025-06-01,31,1,,no,0,Q4 — Solde élevé,CHAUD,0.0281580997591592,D2,PRIORITÉ 4 — Ne pas contacter
49,technician,married,secondary,no,-849,yes,yes,,may,2025-05-01,197,1,,no,0,Q1 — Faible solde,FROID,0.0224617388107755,D1,PRIORITÉ 4 — Ne pas contacter
45,technician,married,secondary,no,1441,yes,no,cellular,nov,2025-11-01,93,1,other,no,0,Q3 — Solde moyen-haut,TIÈDE,0.1105036439458381,D3,PRIORITÉ 4 — Ne pas contacter
40,management,married,tertiary,no,2487,no,no,cellular,apr,2025-04-01,126,1,,no,0,Q4 — Solde élevé,CHAUD,0.6955974325566735,D7,PRIORITÉ 1 — Contacter en urgence
31,management,married,tertiary,no,927,no,no,cellular,aug,2025-08-01,100,4,,no,0,Q3 — Solde moyen-haut,CHAUD,0.0385228531749926,D2,PRIORITÉ 4 — Ne pas contacter
32,entrepreneur,married,tertiary,no,598,no,no,cellular,aug,2025-08-01,135,6,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0509831606705963,D3,PRIORITÉ 4 — Ne pas contacter
44,admin.,married,secondary,no,345,yes,no,telephone,jul,2025-07-01,208,8,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1073640513728059,D3,PRIORITÉ 4 — Ne pas contacter
27,blue-collar,married,secondary,no,197,no,no,telephone,jul,2025-07-01,222,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.4493615503188451,D5,PRIORITÉ 2 — À qualifier
25,admin.,single,tertiary,no,220,no,no,cellular,may,2025-05-01,68,1,,no,0,Q2 — Solde moyen-bas,CHAUD,0.1472956655095757,D4,PRIORITÉ 4 — Ne pas contacter
56,services,married,secondary,no,9,no,yes,cellular,aug,2025-08-01,285,2,,no,0,Q1 — Faible solde,TIÈDE,0.1531264595114088,D4,PRIORITÉ 3 — Nurturing
59,retired,married,secondary,no,5678,yes,no,,may,2025-05-01,238,2,,no,0,Q4 — Solde élevé,CHAUD,0.0337995731894069,D2,PRIORITÉ 4 — Ne pas contacter
31,management,single,tertiary,no,0,no,no,cellular,aug,2025-08-01,9,12,,no,0,Q1 — Faible solde,TIÈDE,0.0120510303421399,D1,PRIORITÉ 4 — Ne pas contacter
49,admin.,divorced,secondary,no,169,yes,no,,may,2025-05-01,447,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1742469853035332,D4,PRIORITÉ 3 — Nurturing
50,blue-collar,divorced,primary,no,388,no,no,cellular,feb,2025-02-01,701,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.7601268404120992,D7,PRIORITÉ 1 — Contacter en urgence
42,,single,,yes,61,no,no,,jun,2025-06-01,115,1,,no,0,Q1 — Faible solde,FROID,0.072673907958194,D3,PRIORITÉ 4 — Ne pas contacter
37,management,married,tertiary,no,7100,no,no,cellular,nov,2025-11-01,757,2,,no,0,Q4 — Solde élevé,CHAUD,0.7465212552682898,D7,PRIORITÉ 1 — Contacter en urgence
36,blue-collar,single,secondary,no,219,yes,yes,cellular,may,2025-05-01,270,2,failure,no,0,Q2 — Solde moyen-bas,FROID,0.1633472623571201,D4,PRIORITÉ 3 — Nurturing
53,blue-collar,married,secondary,no,-76,no,no,cellular,jan,2025-01-01,173,1,other,no,0,Q1 — Faible solde,TIÈDE,0.1571361842646065,D4,PRIORITÉ 3 — Nurturing
51,blue-collar,married,,no,1432,no,no,cellular,jul,2025-07-01,388,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.6460616514647453,D6,PRIORITÉ 1 — Contacter en urgence
42,blue-collar,married,secondary,no,879,yes,no,cellular,nov,2025-11-01,140,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.1287831770346066,D4,PRIORITÉ 4 — Ne pas contacter
47,housemaid,married,primary,no,0,yes,no,telephone,jul,2025-07-01,193,1,,no,0,Q1 — Faible solde,TIÈDE,0.073493408825828,D3,PRIORITÉ 4 — Ne pas contacter
40,self-employed,married,tertiary,no,1498,no,no,cellular,feb,2025-02-01,62,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.1300859542275611,D4,PRIORITÉ 4 — Ne pas contacter
25,blue-collar,single,secondary,no,543,yes,no,cellular,may,2025-05-01,302,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.400989549112831,D5,PRIORITÉ 2 — À qualifier
36,blue-collar,married,secondary,no,1797,yes,yes,cellular,nov,2025-11-01,166,1,failure,no,0,Q4 — Solde élevé,TIÈDE,0.1576855337687131,D4,PRIORITÉ 3 — Nurturing
80,retired,married,primary,no,2994,no,no,cellular,aug,2025-08-01,320,1,,no,0,Q4 — Solde élevé,CHAUD,0.8080280674347174,D8,PRIORITÉ 1 — Contacter en urgence
60,self-employed,married,secondary,no,1690,no,no,cellular,aug,2025-08-01,64,11,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.021711583433778,D1,PRIORITÉ 4 — Ne pas contacter
51,management,married,secondary,no,1573,no,no,cellular,aug,2025-08-01,72,18,,no,0,Q3 — Solde moyen-haut,CHAUD,0.016176702718449,D1,PRIORITÉ 4 — Ne pas contacter
59,housemaid,married,tertiary,no,0,no,yes,cellular,jul,2025-07-01,376,2,,no,0,Q1 — Faible solde,TIÈDE,0.3328535762075659,D5,PRIORITÉ 3 — Nurturing
80,retired,married,secondary,no,173,no,no,cellular,aug,2025-08-01,87,3,,no,0,Q2 — Solde moyen-bas,CHAUD,0.0949730371538678,D3,PRIORITÉ 4 — Ne pas contacter
47,admin.,married,,no,989,no,no,,jun,2025-06-01,116,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.1075649266840019,D3,PRIORITÉ 4 — Ne pas contacter
36,services,married,secondary,no,335,yes,no,,may,2025-05-01,339,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0288609101434326,D2,PRIORITÉ 4 — Ne pas contacter
31,blue-collar,single,,yes,17,yes,no,cellular,may,2025-05-01,72,1,,no,0,Q1 — Faible solde,FROID,0.0246464414286042,D2,PRIORITÉ 4 — Ne pas contacter
33,technician,married,secondary,no,-74,yes,no,cellular,jul,2025-07-01,198,4,,no,0,Q1 — Faible solde,FROID,0.0604632290340943,D3,PRIORITÉ 4 — Ne pas contacter
45,services,married,,no,8319,no,no,cellular,jun,2025-06-01,75,2,,no,0,Q4 — Solde élevé,TIÈDE,0.1185101897431357,D4,PRIORITÉ 4 — Ne pas contacter
33,blue-collar,single,secondary,no,15341,no,no,cellular,apr,2025-04-01,335,1,failure,no,0,Q4 — Solde élevé,TIÈDE,0.5657703898936837,D6,PRIORITÉ 2 — À qualifier
51,technician,married,secondary,no,52,no,no,cellular,aug,2025-08-01,114,2,,no,0,Q1 — Faible solde,TIÈDE,0.0387658943759167,D2,PRIORITÉ 4 — Ne pas contacter
51,unemployed,divorced,secondary,no,-56,yes,no,cellular,nov,2025-11-01,544,3,,no,0,Q1 — Faible solde,TIÈDE,0.5562895769370005,D6,PRIORITÉ 2 — À qualifier
48,blue-collar,married,primary,no,1670,no,no,,jun,2025-06-01,145,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0724136756115516,D3,PRIORITÉ 4 — Ne pas contacter
34,technician,single,tertiary,no,370,no,no,cellular,aug,2025-08-01,116,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0700688134418047,D3,PRIORITÉ 4 — Ne pas contacter
28,management,single,tertiary,no,466,yes,no,cellular,jul,2025-07-01,170,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1454169297306092,D4,PRIORITÉ 4 — Ne pas contacter
33,technician,single,secondary,no,2583,no,no,cellular,may,2025-05-01,241,1,failure,no,0,Q4 — Solde élevé,TIÈDE,0.7022711197892835,D7,PRIORITÉ 1 — Contacter en urgence
